,VTI,VEA,VWO,BND,EMB,QQQ,VNQ
3/6/14,0.001832437,0.01126291,0.01386039,-0.002459173,-0.002000739,-0.000878478,-0.00836818
3/7/14,-0.000304912,-0.005213299,-0.01392403,-0.002958189,-0.001731318,-0.004946192,-0.01082977
3/10/14,-0.000711524,-0.006669814,-0.005904994,0.000618161,-0.002008226,0.000883705,-0.005260952
3/11/14,-0.005594501,-0.006954458,-0.01162192,-0.000123575,-0.001920782,-0.004304154,0.006289343
3/12/14,0.000716036,-0.004346784,0.003919459,0.002100558,0.000183254,0.003768525,0.002982941
3/13/14,-0.0115507,-0.01770554,-0.01717855,0.002959283,-0.001924126,-0.01413426,-0.004673585
3/14/14,-0.001240901,-0.002469098,0.006620763,-0.000614648,0.002111478,-0.006832444,0.002561188
3/17/14,0.007972631,0.01212866,0.01078663,-0.001353187,0.001099259,0.008796648,0.002128889
3/18/14,0.008525956,0.006358575,0.01535659,0.001108602,0.002928255,0.01207381,0.00297407
3/19/14,-0.005703785,-0.01239373,-0.01973844,-0.004675739,-0.000912395,-0.005412547,-0.01892116
3/20/14,0.005019441,-0.003937004,0.004707021,-0.000865369,-0.000639267,0.002776544,0.001727045
3/21/14,-0.003669357,-0.001729241,0.005986553,0.002845872,-0.001370753,-0.0120051,0.009195394
3/24/14,-0.005831199,0.001732237,0.008796899,0.000123313,0.003660336,-0.008764031,-0.006548962
3/25/14,0.003529514,0.0113389,0.0155168,-0.000246689,0.002644064,0.003287247,0.009071372
3/26/14,-0.008341891,0.000246905,0.000253186,0.002714724,0.002909882,-0.01287989,-0.01129218
3/27/14,-0.002077106,0.005676198,0.01164555,0.000984423,0.006890943,-0.005619834,0.006361175
3/28/14,0.004474975,0.007116587,0.008008,-0.001844036,-0.000540344,0.001968315,0.00603359
3/31/14,0.009842567,0.005604277,0.007447941,0,0.003874226,0.007122287,0.008425018
4/1/14,0.007797293,0.007269184,0.009610631,-0.001111329,0.005702478,0.01756588,0.00453129
4/2/14,0.003155834,0.001683899,0.00366116,-0.001977551,-0.005285285,0.002578224,0.000845751
4/3/14,-0.002740047,-0.003362137,-0.005836524,0.000866869,-0.000990639,-0.007938272,-0.002112698
4/4/14,-0.01373765,-0.002650617,-0.001712321,0.002969536,0.006039829,-0.02659755,0.003387408
4/7/14,-0.01196859,-0.004590448,0.005390772,0.0018505,-0.002419325,-0.009494034,0.003235383
4/8/14,0.004385946,-0.000728218,0.009261542,0.000738795,0.004670769,0.009234287,0.006169412
4/9/14,0.01195676,0.01384512,0.007969134,-0.000246052,0.00071526,0.01714157,-0.002508365
4/10/14,-0.02198705,-0.01796838,-0.00958317,0.003076923,0.004735091,-0.03097246,-0.009499865
4/11/14,-0.009875013,-0.005611206,-0.000483804,0.000613534,-0.001600572,-0.01163335,-0.006064884
4/14/14,0.006790444,0.00564287,-0.001452115,-0.00012265,-0.001959398,0.00784682,0.005959957
4/15/14,0.006850053,-0.004879257,-0.01478422,0.000490568,-0.003480273,0.003304301,0.0118494
4/16/14,0.01046682,0.01323856,0.01033206,-0.000612933,0.002865583,0.01328509,0.006412924
4/17/14,0.001968121,0.003629269,0.01193089,-0.002575728,0.001071549,0.000232033,-0.005818061
4/21/14,0.004031835,0.001687553,-0.006496642,0.000245901,0.001783935,0.007424587,0.005712745
4/22/14,0.00514827,0.004091504,-0.003390637,0,-0.000979437,0.007945675,0.002216625
4/23/14,-0.002560951,-0.00263664,-0.005346323,0.001536759,-0.001247766,-0.008796945,-0.004008755
4/24/14,0.001335085,-0.000240378,0,0.000306899,-0.000981623,0.009566554,0.004163711
4/25/14,-0.009743558,-0.004807619,-0.01148305,0.000368128,-0.003572969,-0.01598349,-0.003870059
4/28/14,0.00145002,0.002898525,0.00296596,-0.001103979,0.000358523,0.003248622,0.00777019
4/29/14,0.004964275,0.006502901,0.009610631,0.000491231,0.003943027,0.007979674,0.000688463
4/30/14,0.003704854,0.003110726,-0.000732306,0.002209406,0.00124966,0.002638776,0.003577355
5/1/14,0.000307585,0.003339771,0.000732843,0.002429144,-0.000218444,0.002975193,0.004250035
5/2/14,-0.000819949,-0.001426566,0.006590199,0.001102044,0.002326989,-0.001825484,-0.000272992
5/5/14,0.001641322,-0.001190458,-0.004364702,-0.001100831,0.000357183,0.005257734,0.002048258
5/6/14,-0.009217549,-0.001430307,0.003896733,0.000979574,0.003213431,-0.0129619,-0.003543125
5/7/14,0.004651691,0.000954904,0.006307577,0.000489308,0.008007843,-0.002879853,0.01203497
5/8/14,-0.002675194,-0.000238544,-0.002651895,0.000489069,0.004236876,-0.000924147,0.002297272
5/9/14,0.002475992,-0.00143124,-0.000725134,-0.001222027,-0.00193367,0.003700274,0.000674168
5/12/14,0.01132035,0.007644522,0.01620702,-0.000978855,-0.000880723,0.01647466,0.003098838
5/13/14,-0.000610538,0.001422508,0.004284702,0.001837128,0.000352586,0.000680013,-0.006447223
5/14/14,-0.005498431,-0.001420487,0.006636705,0.002567226,0.005110599,-0.005210093,0.000405553
5/15/14,-0.009214719,-0.004504472,-0.008947517,0.001829064,-0.000788957,-0.00791301,-0.000540553
5/16/14,0.004236888,0.001667056,0.01235449,0,-0.000965087,0.006598921,0.009194164
5/19/14,0.004630551,-0.001664282,0.000375472,-0.000365219,0.001931971,0.006954744,-0.004019334
5/20/14,-0.007477166,-0.006668316,-0.008351686,0.000487044,0.000350608,-0.003623185,-0.003093836
5/21/14,0.007739938,0.008151527,0.007097214,-0.000851889,-0.000700904,0.009545413,-0.00655782
5/22/14,0.003379435,0.002378176,0.007751981,-0.000608958,0.00175359,0.004389994,-0.001820095
5/23/14,0.005205088,0.002372443,0,0.000974945,0.000437664,0.007284477,0.008844762
5/27/14,0.00659967,0.006153807,-0.008158561,0.000974088,0.001312283,0.01247221,0.007148621
5/28/14,-0.001109548,-0.00305804,0.003760278,0.003284324,0.005155124,-0.003087859,-0.006294379
5/29/14,0.005351902,0.006606861,0.001170668,-0.000848687,0.004259369,0.006393318,0.002021584
5/30/14,0.000200927,0,-0.01286247,-0.000970778,0.000865563,0.000109469,0.004573019
6/2/14,0.001205012,0.001640874,0.004975103,-0.002446907,0.00017304,-0.000985613,0.003079338
6/3/14,-0.000401136,-0.002106252,0.005657748,-0.002440475,-0.007289104,-0.00043851,-0.000533915
6/4/14,0.002107155,0.000469054,-0.005625919,0.00012235,-0.000611886,0.003728848,0.002003225
6/5/14,0.008110519,0.006797959,0.0113155,0.001100738,0.002536525,0.008413509,0.01839271
6/6/14,0.005164845,0.005122175,0.01072259,-0.000122201,0.008200967,0.005742754,-0.004188029
6/9/14,0.001679899,-0.001158194,0.006226948,-0.000855324,-0.000432636,-0.000754145,-0.01209092
6/10/14,-0.000197339,-0.001855242,0.00389636,-0.001956659,-0.003722624,0.001725107,-0.007449748
6/11/14,-0.003354675,-0.004646858,-0.003424605,0.000367587,-0.003388942,-0.000215308,-0.002680565
6/12/14,-0.007128019,0.000233388,-0.004581919,0.002572257,-0.001133533,-0.009042915,-0.002553453
6/13/14,0.003290476,-0.000233333,0.00368239,-0.000244308,0.00209502,0.002933152,0.00255999
6/16/14,0.000795013,0.000700252,-0.006420518,-0.000244461,-0.005749161,0.000866571,-0.005106906
6/17/14,0.003574981,-0.001166299,0.000692333,-0.002322391,-0.003241657,0.000541076,0.00256656
6/18/14,0.007421334,0.008640797,0.01153137,0.002572888,0.007383352,0.005624708,0.007006153
6/19/14,0.001178693,0.004862304,-0.006155961,-0.000855428,-0.001745022,-0.000645343,0.008295462
6/20/14,0.002354536,-0.002073736,0.000458831,0.00061149,0.001748072,0.001174179,0.003450135
6/23/14,-0.000293616,-0.002539843,-0.004586122,-0.000366688,0.002268582,0.000215633,-0.004099513
6/24/14,-0.006961002,-0.005717642,-0.001428231,0.001834208,0.003830372,-0.000969975,0.000730323
6/25/14,0.005058895,0.000942529,0.004192879,0.001342617,0.002341551,0.00636466,-0.002008859
6/26/14,-0.000590993,-0.000470821,-0.00046394,0.001340817,-0.00025955,0.000535914,-0.000939341
6/27/14,0.002661189,0.001884169,0.002552811,0,6.92E-05,0.004392583,0.007656141
6/30/14,0.000393132,0.001175346,-0.001620363,0.000852096,-0.002492273,0.001706706,-0.002399364
7/1/14,0.007173071,0.008922307,0.009042416,-0.00191874,-0.001032607,0.01096793,0.005344756
7/2/14,-0.000585342,0.001163585,0.005974226,-0.002686546,-0.00156863,0.001685233,-0.002392349
7/3/14,0.005271387,0.001627143,0.00525353,-0.001224421,-0.000698279,0.006309132,-0.005728755
7/7/14,-0.005243745,-0.007658432,0.002044993,0.001225922,0.001572192,-0.003030233,0.002947893
7/8/14,-0.007614201,-0.01005605,-0.004308359,0.001836678,0.006453349,-0.01205326,0.002939228
7/9/14,0.004328101,0.003779821,0.005921164,0.000977779,0.003205919,0.007426235,0.001598545
7/10/14,-0.004407414,-0.01176747,-0.006112671,0.000244159,-0.002936572,-0.003159177,0.004521829
7/11/14,0.000885355,0.001190741,0.001822278,0.001464877,0.000952881,0.006444041,0.000132426
7/14/14,0.004816252,0.007136043,0.00773079,-0.001462735,-0.001990509,0.005982993,0.004898103
7/15/14,-0.002543306,-0.003070408,-0.001353822,-0.000732392,-0.001127274,-0.003443178,0.000658614
7/16/14,0.002549791,0.007344264,0.003163199,0.000366464,-0.000781352,0.003978612,0.00315953
7/17/14,-0.0115426,-0.0131703,-0.01914419,0.002686546,-0.002172024,-0.01325473,-0.005118102
7/18/14,0.0107867,0.008341332,0.01561424,0,0.003569906,0.01586362,0.009893154
7/21/14,-0.002349695,-0.00401801,0.003617451,0,0.002255722,-0.001248468,-0.003657246
7/22/14,0.005103009,0.005220722,0.01036267,0.001339674,0.001558174,0.006354173,0.003146275
7/23/14,0.002343346,0.002124649,0.000223013,-0.000486511,0.005272261,0.006386469,0.001829679
7/24/14,0.000194785,0.001648992,0.004904173,-0.00194699,-0.001461596,-0.001100462,-0.001304541
7/25/14,-0.005259066,-0.003527788,-0.003992908,0.001828841,-0.001377614,-0.003912736,-0.006922659
7/28/14,-0.000293703,0.000472043,0.005345164,-0.000243357,-0.003535124,0.000310097,0.006970916
7/29/14,-0.00362357,-0.00094364,-0.00908285,0.000852096,-0.001124836,-0.001756724,-0.004832747
7/30/14,0.000688025,-0.000944442,-0.005141953,-0.003770342,-0.000433152,0.003933798,-0.002100061
7/31/14,-0.02033199,-0.01725359,-0.01752806,-0.001098815,-0.007019651,-0.02021042,-0.01486252
8/1/14,-0.002506517,-0.005531586,0.005946897,0.003319732,-0.007416879,-0.003683419,-0.002403208
8/4/14,0.006834861,0.003385809,0.01125509,0.001342781,0.00282361,0.006865972,0.00695927
8/5/14,-0.008785038,-0.01229217,-0.01495216,-0.00134098,-0.001231847,-0.007658449,-0.01023387
8/6/14,0.000201396,-0.002196197,-0.007076041,0.001098681,-0.001233366,-0.000740033,-0.00040283
8/7/14,-0.005236096,-0.008314995,-0.004597719,0.002194858,-0.001764175,-0.003173883,0.000537358
8/8/14,0.01153962,0.00641189,0.01108544,-0.000730079,0.003534519,0.007217154,0.005907557
8/11/14,0.003602528,0.002450342,0.01439016,0.000487044,0.002025212,0.005900923,0.006273375
8/12/14,-0.001794798,0,0.000225137,-0.000851889,0.001318048,-0.000419033,-0.00159176
8/13/14,0.00709219,0.006844263,0.004277408,0.001827059,0.00263276,0.01058481,0.01448125
8/14/14,0.004364238,0.00461283,0.000672468,0.000972667,0.00542672,0.005185108,-0.000654833
8/15/14,9.87E-05,-0.000483336,-0.001344031,0.001821955,0.001479918,0.004848873,-0.001048279
8/18/14,0.008985916,0.005560917,0.01031851,-0.002061176,8.69E-05,0.007700205,0.009838645
8/19/14,0.004991213,0.002404387,0.005772609,-0.000121425,0.002868268,0.005603621,0.00207841
8/20/14,0.00233711,-0.003358105,-0.001545247,-0.001458114,-0.004766818,0,0.004537185
8/21/14,0.002234561,0.003850779,-0.000884389,0.001095112,0.001480433,0.002026389,-0.001548524
8/22/14,-0.001454067,-0.004315519,-0.004425691,0,-8.70E-05,0.001516699,-0.008013478
8/25/14,0.005242218,0.006742177,0.00844626,0.000364731,-0.000347864,0.003533553,-0.00221496
8/26/14,0.001834812,-0.000239228,0.005510249,0.000485945,0.002783817,0.001006021,0.001958756
8/27/14,-0.000578346,0.002870788,0.005041638,0.001578879,0.006332987,0.000200971,0.000651576
8/28/14,-0.001060963,-0.00477092,-0.009160265,0.001333826,-0.002500008,-0.001105235,-0.00013027
8/29/14,0.002993121,-0.000719142,-0.00066033,0,-0.000691399,0.00372191,0.005340676
9/2/14,0.000770137,0.000959485,0.001982382,-0.003406298,-0.004495223,0.002906403,0.000129595
9/3/14,-0.001058105,0.006470176,0.01670693,0.001704815,0.001828942,-0.005895836,0.00259097
9/4/14,-0.002118452,-0.004285722,-0.004324341,-0.001701913,-0.000173839,-0.000904744,-0.003747266
9/5/14,0.004631896,-0.00023908,0.009554885,-0.000365397,0.003564873,0.005030687,0.01063553
9/8/14,-0.002017088,-0.01004549,-0.01161542,-0.000730875,-0.006411349,0.001902117,-0.001026718
9/9/14,-0.007026019,-0.003865664,-0.01218719,-0.001706685,-0.003051957,-0.008293384,-0.006166441
9/10/14,0.003780163,0.005821045,-0.004406274,-0.001831744,-0.000262388,0.008261962,-0.01577044
9/11/14,0.001834709,-0.005546167,-0.007081206,-0.000734005,8.74E-05,-0.000799459,0.00078799
9/12/14,-0.006457814,-0.001939908,-0.01359484,-0.001591543,-0.005511305,-0.005100455,-0.03070861
9/15/14,-0.002619366,-0.001457759,-0.004292784,0.000490414,-0.00211117,-0.009650248,-0.004874094
9/16/14,0.007100509,0.004136302,0.01270709,-0.000367677,0.001234127,0.008729199,0.009795935
9/17/14,0.001062397,-0.007269184,-0.009634782,-0.001226073,-0.002641337,0.001509373,-0.000269527
9/18/14,0.00511335,0.006834239,0.002262409,0.000122786,0.000353115,0.007535417,-0.008760026
9/19/14,-0.001919725,-0.003636401,-0.007449165,0.002086635,0.00150016,-0.000620218,0.001223608
9/22/14,-0.009232609,-0.003406311,-0.01478284,0.001224871,0.00149798,-0.009301863,-0.007876179
9/23/14,-0.006439514,-0.009033177,-0.006463499,0.000489368,0.001143738,-0.002725939,-0.007254295
9/24/14,0.007800226,0.005469286,0.01547392,-0.000611341,0.001493964,0.01073089,-0.002647189
9/25/14,-0.01567826,-0.0140394,-0.02311604,0.002447044,-0.001579504,-0.02103364,-0.004464904
9/26/14,0.008112383,0.003747228,0.006389032,-0.000976466,-0.002988191,0.01064048,0.01345479
9/29/14,-0.001766441,-0.008710763,-0.02139666,0.001221729,-0.004672063,-0.001316028,-0.001382914
9/30/14,-0.004718869,-0.002008582,0.002162426,-0.00024401,-0.000531443,0.001419152,-0.004985468
10/1/14,-0.01313704,-0.01232709,-0.01918004,0.004286261,0.00593913,-0.01599354,0.000835145
10/2/14,0.000500405,-0.01095253,0.006110976,-0.000730701,-0.003624114,0,-0.001668791
10/3/14,0.01120451,0.001287644,0.00826045,-0.000609255,0.001330745,0.009875518,0.00626824
10/6/14,-0.001978676,0.00565837,0.01783137,0.002316727,0.002037705,-0.002139137,0.002630156
10/7/14,-0.01546389,-0.01611246,-0.009706436,0.002554826,8.84E-05,-0.01418946,-0.007869663
10/8/14,0.01661298,0.01533663,0.01530001,0.002669501,0.003978401,0.01946772,0.02170884
10/9/14,-0.0206002,-0.0268818,-0.01389216,-0.001573245,-8.80E-05,-0.01615029,0
10/10/14,-0.01243802,-0.01499605,-0.02268388,0.000848481,-0.002994311,-0.02498449,0.000953415
10/13/14,-0.01597384,-0.0005342,0.01221598,0.002906599,-0.001324985,-0.01567136,0.000952506
10/14/14,0.00312178,0.001603457,0.004586015,0.001328349,0.00247655,0.000107596,0.0161773
10/15/14,-0.005601669,-0.005602964,-0.01393556,0.002291395,8.82E-05,-0.006453678,-0.003879611
10/16/14,0.002190685,-0.008049349,-0.00999025,-0.001684507,8.82E-05,-0.006279115,0.00161164
10/17/14,0.01092956,0.01622933,0.01279844,-0.000723124,0.005292859,0.01318225,0.001206709
10/20/14,0.009987578,0.008517426,0.00072901,0.000844285,0.002193752,0.01494623,0.01526717
10/21/14,0.01977778,0.01082079,0.004613857,-0.001446165,-0.00218895,0.026274,0.009101734
10/22/14,-0.007797649,-0.007049621,-0.007976747,-0.000241423,0.002105983,-0.005161556,0.000261394
10/23/14,0.01209065,0.01051805,0.000974681,-0.003017866,-0.001401016,0.01504614,0.007710455
10/24/14,0.006968687,0.00416341,0.009493656,0.000847649,0.000438403,0.008178318,-0.000778078
10/27/14,-0.001384077,-0.003109586,-0.01036895,-0.00036301,0.001928313,0.000709792,0.00739779
10/28/14,0.01296899,0.01221724,0.02095518,-0.000605052,0.002274535,0.01509776,0.004380267
10/29/14,-0.001466004,-0.005906511,-0.001909352,-0.001695318,-0.002705748,-0.003693379,-0.005643951
10/30/14,0.006166242,0.006974954,0.01147775,0.000727772,0.002187992,0.002103989,0.00632102
10/31/14,0.01186764,0.01616216,0.008037829,-0.001696962,0.00148457,0.01379729,0.01256244
11/3/14,0.000576862,-0.007068891,-0.006801147,-0.000453729,-0.004145442,0.002958535,0.008735314
11/4/14,-0.003651085,-0.006356471,0.000944532,-0.000243509,-0.002460513,-0.00334313,0.001631492
11/5/14,0.004725222,0.000255842,-0.005897617,0.001217656,-0.000616629,9.87E-05,-0.002130036
11/6/14,0.004894851,-0.004093115,-0.01423822,-0.002310622,-0.000705105,0.003156749,-0.007659475
11/7/14,0.000764105,0.000256828,0.00649977,0.003412954,0.001675883,-0.000885082,-0.001265323
11/10/14,0.003054015,0.004622504,0.000717503,-0.00206509,-0.001232823,0.003543313,0.008235164
11/11/14,0.00095146,0.005879334,0.001673033,0.000486925,-0.000528986,0.003138483,-0.003895516
11/12/14,-0.000190082,-0.008386227,-0.002863253,-0.000121695,0.000352866,0.001759878,-0.007569049
11/13/14,-0.000190118,0.004100457,-0.002392972,0.000730075,-0.000529146,0.004294382,0.005465874
11/14/14,9.50E-05,0.001531429,0.01055415,0.000243243,-0.000794039,0.003109812,-0.008217466
11/17/14,-9.50E-05,-0.004332365,-0.01258017,0,-0.002913923,-0.00300327,0.004461518
11/18/14,0.005895731,0.01074999,0.005048147,0.00145873,0.001948293,0.007482233,0.004314674
11/19/14,-0.002552436,-0.003291999,0.00191337,-0.002549151,0.0006187,-0.004533191,-0.008971431
11/20/14,0.002843289,-0.00508132,-0.001671036,0.001216971,0.003003303,0.004456924,0.003315085
11/21/14,0.005292554,0.008427013,0.03084651,0.002187922,0.004051071,0.001929243,0.006226939
11/24/14,0.003666441,0.00481131,-0.007654879,0.000121312,0.000175394,0.007798186,0.003536231
11/25/14,-0.000187376,0.002268149,-0.006545086,0.001819082,0.000263078,0.00152843,0.001761885
11/26/14,0.002248506,0.004023129,0.01035291,0.001452642,0.003331623,0.006486077,0.00967342
11/28/14,-0.003552111,-0.008014017,-0.01793201,0.001692244,-0.005592445,0.004643722,0.002488453
12/1/14,-0.008442791,-0.001641061,-0.01837794,-0.001491154,-0.006088573,-0.01131973,-0.002482276
12/2/14,0.006244122,0.002781657,-0.000362348,-0.002179708,-0.000443722,0.004007306,0.006221226
12/3/14,0.004512934,-0.00138697,0.005074893,-0.000303417,0.001420487,0.001805519,-0.000989265
12/4/14,-0.001216747,-0.00151509,-0.001202194,0.001760202,0.001152458,-0.00047425,0.00259932
12/5/14,0.002249066,0.002023217,-0.000722258,-0.00290836,-0.003896241,9.49E-05,-0.005061774
12/8/14,-0.007106073,-0.008833884,-0.01614065,0.002066093,-0.007200618,-0.0071171,0.006328356
12/9/14,0.000565002,-0.005602272,-0.01126345,0.000363935,-0.003044448,0.003153989,0.004562303
12/10/14,-0.01637645,-0.01306014,-0.01436359,0.002667235,-0.009520367,-0.01572029,-0.000981979
12/11/14,0.004592821,-0.001037907,-0.009296455,-0.000967282,-0.005349985,0.00474306,0.001842997
12/12/14,-0.0157158,-0.01844154,-0.01496323,0.003388995,-0.01294563,-0.01088637,-0.008707372
12/15/14,-0.007257597,-0.01534802,-0.02008236,-0.001809427,-0.01450078,-0.01032432,-0.01299026
12/16/14,-0.007408076,0.007524929,-0.009196066,0.002296102,-0.00618553,-0.0160417,-0.001378799
12/17/14,0.02140823,0.01013596,0.03102631,-0.002411437,0.02517916,0.01820364,0.02296977
12/18/14,0.02365156,0.01795617,0.01543206,-0.001571154,0.01389019,0.02406677,0.006993861
12/19/14,0.004132642,0.002075274,0.004812528,0.002178917,0.01043369,0.004381868,-0.0004874
12/22/14,0.003937826,0.005177299,0.0129569,-0.000483161,0.001616237,0.002492352,0.01649397
12/23/14,0.002247874,-0.004664429,-0.007997993,-0.004334923,-0.003944441,-0.003537988,-0.002795281
12/24/14,0.000280336,0.004425982,0.002015667,0.000365794,0.003297432,0.000863679,-0.004143863
12/26/14,0.002989534,0.003110392,0.006789048,0.000853239,-0.000721449,0.007094898,0.003549148
12/29/14,0.002142285,-0.006459948,-0.00324678,0.001705022,-0.004873654,-0.000190444,0.005487768
12/30/14,-0.004926097,-0.008842656,0.002756217,0.000729454,0.0027208,-0.006665368,-0.000727684
12/31/14,-0.009900968,-0.006035149,0,0.000729015,-0.00768812,-0.0102569,-0.01687097
1/2/15,-0.000754734,-0.005015904,-0.01149423,0.003399281,-0.003554821,-0.003002398,0.01506174
1/5/15,-0.01718278,-0.02228708,-0.0159252,0.002903785,-0.006403192,-0.01466876,0.005473084
1/6/15,-0.009798239,-0.01112618,-0.00488052,0.002895378,-0.003130215,-0.01340827,0.009918951
1/7/15,0.01193244,0.01070261,0.02297365,0.000601504,0.01256004,0.01289099,0.01533116
1/8/15,0.01763977,0.01520493,0.01690634,-0.001562843,0.004286768,0.01913972,0.003774917
1/9/15,-0.008290201,-0.00481413,-0.004962798,0.001685724,-0.000635725,-0.006582771,0.000470101
1/12/15,-0.007124537,-0.001075004,-0.008977477,0.001322282,-0.005816062,-0.01042681,0.007635399
1/13/15,-0.002296191,0.004842624,0.007045767,0.000960315,0.003199255,-0.000295484,-0.001515473
1/14/15,-0.00546605,-0.002677335,-0.003748164,0.002278753,0.007562659,-0.00551613,0.008639788
1/15/15,-0.01012434,0.005637559,0.003009851,0.004427459,0.001356498,-0.01297541,0.002315047
1/16/15,0.01324658,0.010945,0.01000244,-0.002978318,0.000722426,0.01174108,0.008661509
1/20/15,0.001443,0.004489094,-0.003466189,-0.001075445,-0.000180459,0.007934964,-0.007900101
1/21/15,0.004511868,0.007360641,0.02236029,-0.001913828,-0.000902595,0.00511707,-0.000692501
1/22/15,0.01519499,0.003653429,0.02114214,0.000239653,-0.003071677,0.01850401,0.01778498
1/23/15,-0.004518529,-0.005980228,-0.008567363,0.003235134,0.01178073,0.002210933,-0.002836718
1/26/15,0.00416078,0.01334037,0.001200174,-0.001194388,-0.009314831,-0.001150995,0.008420636
1/27/15,-0.01167723,0.000774362,-0.005274452,0.000597908,0.00714222,-0.02592661,0.00033851
1/28/15,-0.01353024,-0.01315456,-0.01181011,0.003585123,0.000987438,-0.005126225,-0.006655431
1/29/15,0.009562425,0.01359123,0.000975632,-0.001071731,0.001345185,0.009611586,0.003520386
1/30/15,-0.0135859,-0.01624542,-0.02680317,0.00548336,0.000895562,-0.007753469,-0.02059522
2/2/15,0.01125125,0.01310616,0.01777674,-0.001184702,0.000975177,0.008704302,-0.002657462
2/3/15,0.01534623,0.01423025,0.01771211,-0.003092318,0.005381635,0.009609685,0.008688601
2/4/15,-0.003495208,-0.007142923,-0.00676816,0.000357895,-0.008386073,-0.00087409,-0.004134611
2/5/15,0.01099634,0.01053452,0.007544448,-0.002146694,0.005308109,0.008651691,0.01199401
2/6/15,-0.003000466,-0.0119502,-0.01642513,-0.006453937,-0.002595319,-0.006071751,-0.02905986
2/9/15,-0.004984471,-0.00463202,-0.001227973,-0.000360866,0.000538405,-0.003199789,-0.007042236
2/10/15,0.01020788,0.008531489,-0.001721163,-0.001805073,-0.007263969,0.01556419,0.00319154
2/11/15,0.000467843,-0.005383212,-0.004433505,0,-0.000903329,0.00363982,-0.002945682
2/12/15,0.009632458,0.01546398,0.02325588,0.000482229,0.007956645,0.01164346,0.01193565
2/13/15,0.004723992,0.007106568,0.01015469,-0.00228937,0.002421929,0.00858494,-0.006656542
2/17/15,0.001567237,0.002268149,-0.003111471,-0.003985529,-0.001700246,0.000935352,-0.002468835
2/18/15,0.00055226,0.006789048,0.000960315,0.002788841,-0.00035856,0.001401752,0.009310559
2/19/15,-0.000275978,0.000499512,-0.003118188,-0.000846429,-0.002959059,0.004945864,-0.02148524
2/20/15,0.00561333,0.009984965,0.005052913,0.000242095,0.002787998,0.006685869,0.009665841
2/23/15,-9.15E-05,-0.00395452,-0.009576287,0.002056844,-0.001345305,0.001014602,0.008036879
2/24/15,0.002287911,0.005955377,0.01377809,0.004105336,0.004669998,0.000737208,-0.01969751
2/25/15,-0.000365169,0.000986702,-0.003338088,0.000961931,0.004558814,-0.002486157,0.000239166
2/26/15,-0.000639383,-0.00271071,-0.000717674,-0.002763043,-0.001067762,0.005077037,-0.01088122
2/27/15,-0.003564638,0.00074126,0.00071819,0.000843268,0.001692453,-0.004408484,0.007857852
3/2/15,0.006145715,0.001481515,-0.001435348,-0.003226677,-0.003323288,0.009040551,0.005757415
3/3/15,-0.004102512,-0.0056706,-0.009104002,-0.001209903,0.001790162,-0.004662594,-0.001908122
3/4/15,-0.004027781,-0.004463186,-0.0116054,0,-0.003931333,-0.003857865,-0.009559123
3/5/15,0.001562483,0.003237789,-0.001956992,0.000605638,-8.97E-05,0.001751982,0.002895378
3/6/15,-0.01385704,-0.01340609,-0.01617647,-0.005811086,-0.006728268,-0.01132176,-0.03320095
3/9/15,0.00372233,0.000503187,-0.003986045,0.001217711,-0.00072256,0.002886114,0.007963163
3/10/15,-0.01520489,-0.0208752,-0.02073533,0.003891993,-0.003886482,-0.01856665,-0.000740713
3/11/15,-0.000753171,0.002568674,0.00789247,0.001090336,0.001724004,-0.005769964,0.000864728
3/12/15,0.01253064,0.01229822,0.005575297,0.000726191,0.001177511,0.006564575,0.01740316
3/13/15,-0.005582939,-0.006074358,-0.01209676,-0.000967491,-0.007328305,-0.004347889,-0.000606612
3/16/15,0.01253856,0.01120445,0.01173467,0.001936764,-0.002916512,0.01291058,0.01031811
3/17/15,-0.001940663,-0.001007326,0.00630358,0.000845713,0.001371129,0.001593307,-0.000360524
3/18/15,0.01148146,0.02067062,0.02580804,0.006156472,0.01314463,0.009824978,0.02091353
3/19/15,-0.003570115,-0.01210179,-0.01758665,-0.0029994,-0.004504911,0.001482614,-0.000470931
3/20/15,0.008360162,0.02150002,0.01243163,0.002647428,0.01086075,0.006458706,0.02508831
3/23/15,-0.001731072,0.004649991,0.002946929,0.000480088,0.002685965,-0.00193494,-0.001263939
3/24/15,-0.005293436,-0.000974444,0.003917724,0.001679455,0.000535808,-0.003600437,-0.008513551
3/25/15,-0.01552433,-0.005340105,-0.01729265,-0.001556853,0.002498874,-0.02288521,-0.01715013
3/26/15,-0.001966468,-0.008126122,-0.005718536,-0.003238626,-0.005430433,-0.003413622,-0.005226303
3/27/15,0.002720969,0.002234363,0.002250566,0.000962718,0.001700702,0.003996177,0.00131344
3/30/15,0.01272575,0.00074319,0.02045907,0.001202194,0.002323246,0.01146708,0.01430953
3/31/15,-0.009054822,-0.0141089,-0.00073356,0.001080739,-0.000445711,-0.01058751,-0.008817306
4/1/15,-0.001864773,0.007029846,0.01345729,0.003965064,0.004886525,-0.00520829,-0.001423261
4/2/15,0.003176052,0.007479412,0.01545155,-0.001317215,0.004987065,0.000666347,0.007601846
4/6/15,0.006890752,0.009651061,0.01212549,0.000839325,0.003633174,0.008181132,0.01037366
4/7/15,-0.003329332,0,-0.002349036,0.000598963,-0.001854133,-0.001698436,-0.01761757
